searchedCategory,productTitle,productLink,productPrice,productRatings,insertDate
ar-condicionado,Ar Condicionado Midea Xtreme Save Connect 12000 Btu Frio 220,https://produto.mercadolivre.com.br/MLB-3488025617-ar-condicionado-midea-xtreme-save-connect-12000-btu-frio-220-_JM#position=19&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.459,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Inverter Electrolux 12000btu Frio 220v,https://produto.mercadolivre.com.br/MLB-2088495236-ar-condicionado-split-inverter-electrolux-12000btu-frio-220v-_JM#position=20&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.099,5.0,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Daikin Ecoswing  split inverter  frio/quente 18000 BTU  branco 220V FTHP18Q5VL|RHP18Q5VL,https://www.mercadolivre.com.br/ar-condicionado-daikin-ecoswing-split-inverter-frioquente-18000-btu-branco-220v-fthp18q5vlrhp18q5vl/p/MLB19558086?pdp_filters=category:MLB1646#searchVariation=MLB19558086&position=5&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$5.639,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Philco  split cassette inverter  frio 55000 BTU  branco 220V PAC60000ICFM5,https://www.mercadolivre.com.br/ar-condicionado-philco-split-cassette-inverter-frio-55000-btu-branco-220v-pac60000icfm5/p/MLB22327320?pdp_filters=category:MLB1646#searchVariation=MLB22327320&position=6&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$12.259,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Inverter Samsung 22000 Btus Q/f 220v Voltagem 220v,https://www.mercadolivre.com.br/ar-condicionado-split-inverter-samsung-22000-btus-qf-220v-voltagem-220v/p/MLB23918678?pdp_filters=category:MLB1646#searchVariation=MLB23918678&position=7&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$5.299,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Inverter Springer Midea Xtreme,https://produto.mercadolivre.com.br/MLB-4109492424-ar-condicionado-split-hi-wall-inverter-springer-midea-xtreme-_JM#position=21&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$3.728,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Consul 9000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-2046833199-ar-condicionado-split-consul-9000-btus-frio-220v-_JM#position=22&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.299,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Inverter Tcl 18000 Btu/h Quent,https://produto.mercadolivre.com.br/MLB-3050865405-ar-condicionado-split-hi-wall-inverter-tcl-18000-btuh-quent-_JM#position=23&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$3.848,,2023/11/15 10:40:38
ar-condicionado,Ar Cond Split Hi Wall LG Dual Inverter Compact 9k F 220v R32,https://produto.mercadolivre.com.br/MLB-3445724885-ar-cond-split-hi-wall-lg-dual-inverter-compact-9k-f-220v-r32-_JM#position=24&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.399,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hw Agratto One 22000 Btus F 220v,https://produto.mercadolivre.com.br/MLB-3426104439-ar-condicionado-split-hw-agratto-one-22000-btus-f-220v-_JM#position=25&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$3.286,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw LG Inverter Voice 9000 Btu R32 Frio,https://produto.mercadolivre.com.br/MLB-3495904117-ar-condicionado-hw-lg-inverter-voice-9000-btu-r32-frio-_JM#position=26&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.999,,2023/11/15 10:40:38
ar-condicionado,Ar Cond Inverter Windfree Black Samsung 12000 Btus Q/f 220v Cor Preto,https://www.mercadolivre.com.br/ar-cond-inverter-windfree-black-samsung-12000-btus-qf-220v-cor-preto/p/MLB26775518?pdp_filters=category:MLB1646#searchVariation=MLB26775518&position=8&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$4.069,,2023/11/15 10:40:38
ar-condicionado,Ar Cond Split Teto Inverter LG 52000 Btus Quente/frio 220v,https://www.mercadolivre.com.br/ar-cond-split-teto-inverter-lg-52000-btus-quentefrio-220v/p/MLB25989307?pdp_filters=category:MLB1646#searchVariation=MLB25989307&position=9&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$15.499,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Philco Inverter 30000btus Frio Branco - 220v,https://produto.mercadolivre.com.br/MLB-3911995090-ar-condicionado-philco-inverter-30000btus-frio-branco-220v-_JM#position=27&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$6.299,,2023/11/15 10:40:38
ar-condicionado,Ar Cond Split G-top Inverter Connection Gree 22000 Frio 220v Cor Branco,https://www.mercadolivre.com.br/ar-cond-split-g-top-inverter-connection-gree-22000-frio-220v-cor-branco/p/MLB24763369?pdp_filters=category:MLB1646#searchVariation=MLB24763369&position=10&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$5.639,,2023/11/15 10:40:38
ar-condicionado,Evaporadora Ar Condicionado Samsung 9.000btu 220v Frio,https://produto.mercadolivre.com.br/MLB-4071416016-evaporadora-ar-condicionado-samsung-9000btu-220v-frio-_JM#position=28&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,"R$799,90",,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Tcl 30.000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-2839492395-ar-condicionado-split-hi-wall-tcl-30000-btus-frio-220v-_JM#position=29&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$4.599,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Tcl Series A2 9000 Btu Frio,https://produto.mercadolivre.com.br/MLB-2843739487-ar-condicionado-hw-inverter-tcl-series-a2-9000-btu-frio-_JM#position=30&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.729,,2023/11/15 10:40:38
ar-condicionado,Ar Cond Split Hw Dual Inverter Voice LG 12000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-3471936053-ar-cond-split-hw-dual-inverter-voice-lg-12000-btus-frio-220v-_JM#position=31&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$3.169,4.7,2023/11/15 10:40:38
ar-condicionado,Ar Cond Split Hw Gree Gr-tech Inverter 12000 Btus Q/f 220v,https://produto.mercadolivre.com.br/MLB-3498730531-ar-cond-split-hw-gree-gr-tech-inverter-12000-btus-qf-220v-_JM#position=32&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$3.469,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado LG Voice Dual Inverter Ia 9000 Btu Frio 220v,https://produto.mercadolivre.com.br/MLB-3465861967-ar-condicionado-lg-voice-dual-inverter-ia-9000-btu-frio-220v-_JM#position=33&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.369,,2023/11/15 10:40:38
ar-condicionado,Ar Cond Hw Inverter Midea Airvolution Conect 22k F 220v R32,https://www.mercadolivre.com.br/ar-cond-hw-inverter-midea-airvolution-conect-22k-f-220v-r32/p/MLB27700825?pdp_filters=category:MLB1646#searchVariation=MLB27700825&position=44&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$3.922,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Tcl Series A2 24000 Btu Frio,https://produto.mercadolivre.com.br/MLB-3313399077-ar-condicionado-hw-inverter-tcl-series-a2-24000-btu-frio-_JM#position=34&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$5.279,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw R32 Inverter Daikin Ecoswing 18000 Btu Qf,https://produto.mercadolivre.com.br/MLB-2663398363-ar-condicionado-hw-r32-inverter-daikin-ecoswing-18000-btu-qf-_JM#position=35&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$5.639,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Gree G-Top Inverter  split  frio/quente 9000 BTU  branco 220V GWH09AGA-D3DNA4B,https://www.mercadolivre.com.br/ar-condicionado-gree-g-top-inverter-split-frioquente-9000-btu-branco-220v-gwh09aga-d3dna4b/p/MLB23346601?pdp_filters=category:MLB1646#searchVariation=MLB23346601&position=12&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.929,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Agratto On Top 9000 Btu/h Frio,https://produto.mercadolivre.com.br/MLB-4090316604-ar-condicionado-split-hi-wall-agratto-on-top-9000-btuh-frio-_JM#position=36&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$1.848,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw LG Inverter Voice Artcool Uv 18000 Btu Qf,https://www.mercadolivre.com.br/ar-condicionado-hw-lg-inverter-voice-artcool-uv-18000-btu-qf/p/MLB23502372?pdp_filters=category:MLB1646#searchVariation=MLB23502372&position=13&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$5.929,5.0,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Midea Xtreme Connect 18000 Btu F,https://produto.mercadolivre.com.br/MLB-2941117831-ar-condicionado-hw-inverter-midea-xtreme-connect-18000-btu-f-_JM#position=37&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$4.399,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado LG Dual Inverter Voice Art Cool  split  frio/quente 19000 BTU  cinza-escuro 220V S4-W18KLRXC voltagem da unidade externa 220V,https://www.mercadolivre.com.br/ar-condicionado-lg-dual-inverter-voice-art-cool-split-frioquente-19000-btu-cinza-escuro-220v-s4-w18klrxc-voltagem-da-unidade-externa-220v/p/MLB21952872?pdp_filters=category:MLB1646#searchVariation=MLB21952872&position=14&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$6.359,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Philco 9000btus Frio Eco Inverter 127v,https://produto.mercadolivre.com.br/MLB-3481134401-ar-condicionado-philco-9000btus-frio-eco-inverter-127v-_JM#position=38&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.399,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Inv Springer Midea 33000 Btus Q/f 220v,https://produto.mercadolivre.com.br/MLB-3036336102-ar-condicionado-split-inv-springer-midea-33000-btus-qf-220v-_JM#position=39&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$8.331,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Piso Teto Inverter Tcl 55000 Btu/h Fri,https://www.mercadolivre.com.br/ar-condicionado-split-piso-teto-inverter-tcl-55000-btuh-fri/p/MLB27516499?pdp_filters=category:MLB1646#searchVariation=MLB27516499&position=15&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$11.545,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Inverter Springer Midea Airvol,https://produto.mercadolivre.com.br/MLB-3468982035-ar-condicionado-split-hi-wall-inverter-springer-midea-airvol-_JM#position=40&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$4.068,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Hw LG Dual Voice Inverter 12k Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-3007088117-ar-condicionado-hw-lg-dual-voice-inverter-12k-btus-frio-220v-_JM#position=41&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.548,4.8,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Samsung  split inverter  frio 12000 BTU  branco 220V AR12AVHZDWK,https://www.mercadolivre.com.br/ar-condicionado-samsung-split-inverter-frio-12000-btu-branco-220v-ar12avhzdwk/p/MLB19525997?pdp_filters=category:MLB1646#searchVariation=MLB19525997&position=16&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.998,4.8,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Cassete 4 Vias Windfree 36.000 Btu Frio 220v,https://produto.mercadolivre.com.br/MLB-3079753094-ar-condicionado-cassete-4-vias-windfree-36000-btu-frio220v-_JM#position=42&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$11.499,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Consul 12000 Btus Frio Maxi Cbn12cbbn ,https://produto.mercadolivre.com.br/MLB-1170856469-ar-condicionado-split-consul-12000-btus-frio-maxi-cbn12cbbn-_JM#position=43&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.348,4.5,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Duto Carrier Versatile 36.000 Btus Frio 220v,https://www.mercadolivre.com.br/ar-condicionado-duto-carrier-versatile-36000-btus-frio-220v/p/MLB26077887?pdp_filters=category:MLB1646#searchVariation=MLB26077887&position=17&search_layout=stack&type=product&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$8.699,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Inverter Tcl 12000 Btu/h Quent,https://produto.mercadolivre.com.br/MLB-4075271834-ar-condicionado-split-hi-wall-inverter-tcl-12000-btuh-quent-_JM#position=44&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.748,,2023/11/15 10:40:38
ar-condicionado,Ar Cond Daikin Split Smart R-32 Inverter 9000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-3814246558-ar-cond-daikin-split-smart-r-32-inverter-9000-btus-frio-220v-_JM#position=45&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.999,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Teto Springer 24000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-3154381717-ar-condicionado-split-teto-springer-24000-btus-frio-220v-_JM#position=46&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$6.299,5.0,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Midea Xtreme Connect 24000 Btu Q,https://produto.mercadolivre.com.br/MLB-2941100151-ar-condicionado-hw-inverter-midea-xtreme-connect-24000-btu-q-_JM#position=47&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$6.119,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Janela Consul 10000 Btu/h Frio Eletrônico Cc,https://produto.mercadolivre.com.br/MLB-3646633028-ar-condicionado-janela-consul-10000-btuh-frio-eletrnico-cc-_JM#position=48&search_layout=stack&type=item&tracking_id=0d08164d-243f-41a9-b5d8-2a69a006bc7e,R$2.848,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Cond Split On/off Air Volution Springer 22000 Btus Q/f Cor Branco 220v Voltagem Da Unidade Externa 220v,https://www.mercadolivre.com.br/ar-cond-split-onoff-air-volution-springer-22000-btus-qf-cor-branco-220v-voltagem-da-unidade-externa-220v/p/MLB26775511?pdp_filters=category:MLB1646#searchVariation=MLB26775511&position=1&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$4.609,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Inverter LG Voice R-32 9000 Bt,https://produto.mercadolivre.com.br/MLB-4194026542-ar-condicionado-split-hi-wall-inverter-lg-voice-r-32-9000-bt-_JM#position=14&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$2.438,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Liv Inverter 18.000 Btus/h Frio - 220v,https://produto.mercadolivre.com.br/MLB-3897761808-ar-condicionado-split-liv-inverter-18000-btush-frio-220v-_JM#position=15&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$3.499,5.0,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Piso Teto Inverter Elgin 36000 Btu Frio 220v,https://www.mercadolivre.com.br/ar-condicionado-piso-teto-inverter-elgin-36000-btu-frio-220v/p/MLB25989310?pdp_filters=category:MLB1646#searchVariation=MLB25989310&position=2&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$9.699,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Bi Split Inverter Springer Midea 2x12.000 Bt,https://produto.mercadolivre.com.br/MLB-2030068299-ar-condicionado-bi-split-inverter-springer-midea-2x12000-bt-_JM#position=16&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$7.492,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Split Gree Inverter 22000 Btus Gwh24age-d3dn,https://produto.mercadolivre.com.br/MLB-4093717624-ar-condicionado-split-gree-inverter-22000-btus-gwh24age-d3dn-_JM#position=17&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$5.236,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Hw Gree G-top Connection Inverter 12k F 220v,https://produto.mercadolivre.com.br/MLB-3469399971-ar-condicionado-hw-gree-g-top-connection-inverter-12k-f-220v-_JM#position=18&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$2.469,,2023/11/15 10:40:38
ar-condicionado,Defletor Ar Condicionado Split 30.000 Btus Acrilico 120cm,https://produto.mercadolivre.com.br/MLB-1006277122-defletor-ar-condicionado-split-30000-btus-acrilico-120cm-_JM?searchVariation=179440643745#searchVariation=179440643745&position=19&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,"R$119,99",4.9,2023/11/15 10:40:38
ar-condicionado,Ar condicionado LG Teto Inverter  split  frio/quente 35000 BTU  branco 220V AV-W36GM1P1 voltagem da unidade externa 220V,https://www.mercadolivre.com.br/ar-condicionado-lg-teto-inverter-split-frioquente-35000-btu-branco-220v-av-w36gm1p1-voltagem-da-unidade-externa-220v/p/MLB22385739?pdp_filters=category:MLB1646#searchVariation=MLB22385739&position=3&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$10.599,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Philco Cassete Inverter 36000btus Frio 220v,https://produto.mercadolivre.com.br/MLB-4151613848-ar-condicionado-philco-cassete-inverter-36000btus-frio-220v-_JM#position=20&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$9.199,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Hiwall Springer Midea Airvolution 9k F 220v,https://www.mercadolivre.com.br/ar-condicionado-hiwall-springer-midea-airvolution-9k-f-220v/p/MLB25740971?pdp_filters=category:MLB1646#searchVariation=MLB25740971&position=38&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$1.614,4.6,2023/11/15 10:40:38
ar-condicionado,Cortina De Ar 90cm Agratto,https://produto.mercadolivre.com.br/MLB-1583008716-cortina-de-ar-90cm-agratto-_JM#position=21&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,"R$712,80",,2023/11/15 10:40:38
ar-condicionado,Ar Multi Split Inverter LG 18000 Btus (2x9000) Q/f 220v,https://produto.mercadolivre.com.br/MLB-3125241795-ar-multi-split-inverter-lg-18000-btus-2x9000-qf-220v-_JM#position=22&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$11.110,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Tcl 12.000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-2839454071-ar-condicionado-split-hi-wall-tcl-12000-btus-frio-220v-_JM#position=23&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$1.749,4.9,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Inverter Quente E Frio 9000 Btus Gree,https://produto.mercadolivre.com.br/MLB-3472282133-ar-condicionado-split-inverter-quente-e-frio-9000-btus-gree-_JM#position=24&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$2.482,5.0,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Gree G-top Plus 18000 Btu Só Frio,https://produto.mercadolivre.com.br/MLB-3467113497-ar-condicionado-hw-gree-g-top-plus-18000-btu-so-frio-_JM#position=25&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$3.499,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Split Agratto Hw One Top 9000btus/h F -220v Cor Branco 220v,https://www.mercadolivre.com.br/ar-condicionado-split-agratto-hw-one-top-9000btush-f-220v-cor-branco-220v/p/MLB28002567?pdp_filters=category:MLB1646#searchVariation=MLB28002567&position=5&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$2.149,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Portatil Mini Ventilador Aromatizador,https://produto.mercadolivre.com.br/MLB-3833164430-ar-condicionado-portatil-mini-ventilador-aromatizador-_JM#position=26&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,"R$57,39",,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Inverter Daikin Ecoswing Smart R-32 12,https://produto.mercadolivre.com.br/MLB-1976322732-ar-condicionado-split-inverter-daikin-ecoswing-smart-r-32-12-_JM#position=27&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$3.498,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Britânia 18000 Btu/h Quente E ,https://www.mercadolivre.com.br/ar-condicionado-split-hi-wall-britnia-18000-btuh-quente-e/p/MLB27967007?pdp_filters=category:MLB1646#searchVariation=MLB27967007&position=6&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$3.298,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Portatil Mini Ventilador Aromatizador,https://produto.mercadolivre.com.br/MLB-3456447845-ar-condicionado-portatil-mini-ventilador-aromatizador-_JM#position=28&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,"R$88,22",,2023/11/15 10:40:38
ar-condicionado,Ar Cond Split Teto Inverter LG 47000 Btus Quente/frio 220v,https://www.mercadolivre.com.br/ar-cond-split-teto-inverter-lg-47000-btus-quentefrio-220v/p/MLB25740982?pdp_filters=category:MLB1646#searchVariation=MLB25740982&position=7&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$13.309,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado LG Voice Dual Inverter Ia 12000btu Frio 220v,https://produto.mercadolivre.com.br/MLB-3465836089-ar-condicionado-lg-voice-dual-inverter-ia-12000btu-frio-220v-_JM#position=29&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$2.689,,2023/11/15 10:40:38
ar-condicionado,Ar Cond Hw Samsung Windfree Connect Inverter 24k F 220v,https://produto.mercadolivre.com.br/MLB-2915301489-ar-cond-hw-samsung-windfree-connect-inverter-24k-f-220v-_JM#position=30&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$5.849,5.0,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Cassete Inverter Carrier Connect 48000 220v,https://www.mercadolivre.com.br/ar-condicionado-cassete-inverter-carrier-connect-48000-220v/p/MLB22621555?pdp_filters=category:MLB1646#searchVariation=MLB22621555&position=8&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$14.999,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Inverter LG Voice R-32 9000 Bt,https://produto.mercadolivre.com.br/MLB-3492380253-ar-condicionado-split-hi-wall-inverter-lg-voice-r-32-9000-bt-_JM#position=31&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$2.391,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall 18.000 Btus Frio Tcl,https://produto.mercadolivre.com.br/MLB-1992735189-ar-condicionado-split-hi-wall-18000-btus-frio-tcl-_JM#position=32&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$3.201,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Split Cassete 4 Vias Inverter LG 24.000 Btus,https://www.mercadolivre.com.br/ar-condicionado-split-cassete-4-vias-inverter-lg-24000-btus/p/MLB22970134?pdp_filters=category:MLB1646#searchVariation=MLB22970134&position=9&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$10.199,,2023/11/15 10:40:38
ar-condicionado,Mini Ar Condicionado Climatizador Umidificador De Portátil,https://produto.mercadolivre.com.br/MLB-2195753933-mini-ar-condicionado-climatizador-umidificador-de-portatil-_JM#position=33&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,"R$275,93",,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Midea Xtreme Connect 12000 Btu Q,https://produto.mercadolivre.com.br/MLB-2940952265-ar-condicionado-hw-inverter-midea-xtreme-connect-12000-btu-q-_JM#position=34&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$3.599,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado TCL Elite Series A2  split inverter  frio 18000 BTU  branco 220V TAC-18CSA2-INV,https://www.mercadolivre.com.br/ar-condicionado-tcl-elite-series-a2-split-inverter-frio-18000-btu-branco-220v-tac-18csa2-inv/p/MLB22385741?pdp_filters=category:MLB1646#searchVariation=MLB22385741&position=44&search_layout=stack&type=product&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$3.243,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Cassete Inverter Philco 24000 Btu/h Qu,https://produto.mercadolivre.com.br/MLB-3287563470-ar-condicionado-split-cassete-inverter-philco-24000-btuh-qu-_JM#position=35&search_layout=stack&type=item&tracking_id=d01c3587-48d8-43e0-8050-4345ca333fe4,R$7.988,,2023/11/15 10:40:38
