searchedCategory,productTitle,productLink,productPrice,productRatings,insertDate
ar-condicionado,Ar-condicionado Midea Airvolution 22.000btu/h Frio Br- 220v Cor Branco,https://www.mercadolivre.com.br/ar-condicionado-midea-airvolution-22000btuh-frio-br-220v-cor-branco/p/MLB25909996?pdp_filters=category:MLB1646#searchVariation=MLB25909996&position=47&search_layout=stack&type=product&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$4.716,,2023/11/16 10:29:36
ar-condicionado,Ar Cond Tri Split Fujitsu Inverter 2x9000 1x12000btu 220v Qf Cor Branco,https://www.mercadolivre.com.br/ar-cond-tri-split-fujitsu-inverter-2x9000-1x12000btu-220v-qf-cor-branco/p/MLB25359407?pdp_filters=category:MLB1646#searchVariation=MLB25359407&position=9&search_layout=stack&type=product&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$15.149,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Hw Inverter Gree G-diamond Wifi 18000 Btu,https://produto.mercadolivre.com.br/MLB-3472412615-ar-condicionado-hw-inverter-gree-g-diamond-wifi-18000-btu-_JM#position=27&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$5.639,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Samsung Inverter Ultra 12.000 Btus,https://produto.mercadolivre.com.br/MLB-3491941529-ar-condicionado-split-samsung-inverter-ultra-12000-btus-_JM#position=28&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$3.302,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Hw LG Inverter Voice Artcool Uv 24000 Btu Qf,https://produto.mercadolivre.com.br/MLB-3467076407-ar-condicionado-hw-lg-inverter-voice-artcool-uv-24000-btu-qf-_JM#position=29&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$7.799,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Hw Philco Pac18000fm 18.000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-3243602700-ar-condicionado-hw-philco-pac18000fm-18000-btus-frio-220v-_JM#position=30&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$3.599,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Hw Inverter Daikin Ecoswing Gold 9000 Btu,https://produto.mercadolivre.com.br/MLB-3489268679-ar-condicionado-hw-inverter-daikin-ecoswing-gold-9000-btu-_JM#position=31&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$3.249,,2023/11/16 10:29:36
ar-condicionado,Ar Cond Split Daikin Hw Ecoswing Gold Inv 18.000 Btu F 220v,https://produto.mercadolivre.com.br/MLB-4199938740-ar-cond-split-daikin-hw-ecoswing-gold-inv-18000-btu-f-220v-_JM#position=32&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$4.799,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Cassete Inverter Carrier 18000 Btu Qf 220v Voltagem 220v,https://www.mercadolivre.com.br/ar-condicionado-cassete-inverter-carrier-18000-btu-qf-220v-voltagem-220v/p/MLB24322776?pdp_filters=category:MLB1646#searchVariation=MLB24322776&position=49&search_layout=stack&type=product&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$9.221,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Agratto Liv Inverter 18k Frio 220v,https://produto.mercadolivre.com.br/MLB-3429163791-ar-condicionado-split-agratto-liv-inverter-18k-frio-220v-_JM#position=33&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$2.849,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split LG Teto Inverter 52.000 Btu/h Quente E,https://produto.mercadolivre.com.br/MLB-1405869003-ar-condicionado-split-lg-teto-inverter-52000-btuh-quente-e-_JM#position=34&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$17.898,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Samsung Windfree Black 12000 Btu Q/f,https://produto.mercadolivre.com.br/MLB-3493444047-ar-condicionado-split-samsung-windfree-black-12000-btu-qf-_JM#position=35&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$3.599,,2023/11/16 10:29:36
ar-condicionado,Ar Cond Daikin Hw Ecoswing Gold Inv 24.000btu Q/frio 220v,https://produto.mercadolivre.com.br/MLB-4194391716-ar-cond-daikin-hw-ecoswing-gold-inv-24000btu-qfrio-220v-_JM#position=36&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$6.399,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Pequeno Portátil Casa Carro Veículos Usb,https://produto.mercadolivre.com.br/MLB-4070763486-ar-condicionado-pequeno-portatil-casa-carro-veiculos-usb-_JM#position=37&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,"R$139,90",,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Teto Inverter Philco 36000 Btu Frio 220v,https://produto.mercadolivre.com.br/MLB-4151761640-ar-condicionado-teto-inverter-philco-36000-btu-frio-220v-_JM#position=38&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$8.499,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Cassete Philco Eco Inv 24000 Btu Frio 220v,https://produto.mercadolivre.com.br/MLB-3490788155-ar-condicionado-cassete-philco-eco-inv-24000-btu-frio-220v-_JM#position=39&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$7.399,,2023/11/16 10:29:36
ar-condicionado,Ar condicionado Agratto  split  frio 22000 BTU  branco 220V ECS22FR4-02,https://www.mercadolivre.com.br/ar-condicionado-agratto-split-frio-22000-btu-branco-220v-ecs22fr4-02/p/MLB15318632?pdp_filters=category:MLB1646#searchVariation=MLB15318632&position=50&search_layout=stack&type=product&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$4.239,5.0,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Inverter Samsung 22000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-2832955228-ar-condicionado-split-inverter-samsung-22000-btus-frio-220v-_JM#position=40&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$4.799,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Multi Split Inverter Daikin 34000 220v,https://produto.mercadolivre.com.br/MLB-3467140241-ar-condicionado-multi-split-inverter-daikin-34000-220v-_JM#position=41&search_layout=stack&type=item&tracking_id=4d54bd65-9aa5-4351-94ef-877fc326f014,R$21.269,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Piso Teto Gree 56000 Btus Frio 380v Trifasic Cor Branco,https://www.mercadolivre.com.br/ar-condicionado-piso-teto-gree-56000-btus-frio-380v-trifasic-cor-branco/p/MLB26889353?pdp_filters=category:MLB1646#searchVariation=MLB26889353&position=44&search_layout=stack&type=product&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$9.700,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Hi Wall Inverter Springer Midea Airvol,https://produto.mercadolivre.com.br/MLB-3157566286-ar-condicionado-split-hi-wall-inverter-springer-midea-airvol-_JM#position=4&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$4.798,,2023/11/16 10:29:36
ar-condicionado,"Acrilico Direcionador Ar Condicionado Split 30000 Btus 1,20m",https://produto.mercadolivre.com.br/MLB-1006290561-acrilico-direcionador-ar-condicionado-split-30000-btus-120m-_JM?searchVariation=179441329415#searchVariation=179441329415&position=5&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,"R$119,99",4.5,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Hw Gree G-top Connection 9000 Btu Qf 220v,https://produto.mercadolivre.com.br/MLB-3792086264-ar-condicionado-hw-gree-g-top-connection-9000-btu-qf-220v-_JM#position=6&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$2.929,,2023/11/16 10:29:36
ar-condicionado,Split Midea Ar Condicionado Para Sistema Vrf ,https://produto.mercadolivre.com.br/MLB-3156452752-split-midea-ar-condicionado-para-sistema-vrf-_JM#position=7&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.500,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Split Cassete 4 Vias Inverter LG 24.000 Btus,https://produto.mercadolivre.com.br/MLB-4200302784-ar-condicionado-split-cassete-4-vias-inverter-lg-24000-btus-_JM#position=8&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$5.351,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Teto Inverter Carrier Connect 36000 Btu Frio,https://produto.mercadolivre.com.br/MLB-3297073520-ar-condicionado-teto-inverter-carrier-connect-36000-btu-frio-_JM#position=9&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$9.899,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Split Inverter Samsung Windfree 22.000 Btu,https://produto.mercadolivre.com.br/MLB-2990489159-ar-condicionado-split-inverter-samsung-windfree-22000-btu-_JM#position=10&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$5.099,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Inverter Consul 22.000 Btu/h Quente E ,https://produto.mercadolivre.com.br/MLB-852094149-ar-condicionado-split-inverter-consul-22000-btuh-quente-e-_JM#position=11&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.741,,2023/11/16 10:29:36
ar-condicionado,Ar Cond Inverter Airvolution Connect Midea 18000bt Frio 220v,https://produto.mercadolivre.com.br/MLB-4111966082-ar-cond-inverter-airvolution-connect-midea-18000bt-frio-220v-_JM#position=12&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$4.069,,2023/11/16 10:29:36
ar-condicionado,Ar condicionado Consul  split inverter  frio/quente 22000 BTU  branco 220V CBJ22EB|CBM22EB,https://www.mercadolivre.com.br/ar-condicionado-consul-split-inverter-frioquente-22000-btu-branco-220v-cbj22ebcbm22eb/p/MLB16032091?pdp_filters=category:MLB1646#searchVariation=MLB16032091&position=45&search_layout=stack&type=product&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$5.439,5.0,2023/11/16 10:29:36
ar-condicionado,Ar Cond Multi Split Split Inverter LG 48000 Btus Q/f 220v,https://produto.mercadolivre.com.br/MLB-2196173971-ar-cond-multi-split-split-inverter-lg-48000-btus-qf-220v-_JM#position=13&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$30.309,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Hw R32 Inverter Daikin Ecoswing 18000 Btu Qf,https://produto.mercadolivre.com.br/MLB-2663398363-ar-condicionado-hw-r32-inverter-daikin-ecoswing-18000-btu-qf-_JM#position=14&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$5.639,,2023/11/16 10:29:36
ar-condicionado,Ar Cond Split Teto Fujitsu Inverter 48000 380v 3f Btus Q/f,https://produto.mercadolivre.com.br/MLB-2033225624-ar-cond-split-teto-fujitsu-inverter-48000-380v-3f-btus-qf-_JM#position=15&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$16.919,,2023/11/16 10:29:36
ar-condicionado,Ar Cond Split Cassete On/off Carrier 36000btu Frio 220v Mono,https://produto.mercadolivre.com.br/MLB-4166388794-ar-cond-split-cassete-onoff-carrier-36000btu-frio-220v-mono-_JM#position=16&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$11.859,,2023/11/16 10:29:36
ar-condicionado,Ar Cond Inverter Midea Airvolution Connect 22000 Btu R32,https://produto.mercadolivre.com.br/MLB-3467063249-ar-cond-inverter-midea-airvolution-connect-22000-btu-r32-_JM#position=17&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$4.599,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Hw Inverter Midea Xtreme Connect 12000 Btu F,https://produto.mercadolivre.com.br/MLB-3419196969-ar-condicionado-hw-inverter-midea-xtreme-connect-12000-btu-f-_JM#position=18&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.509,,2023/11/16 10:29:36
ar-condicionado, ar Condicionado Split Philco 18000 Btus Inverter Frio 220v,https://produto.mercadolivre.com.br/MLB-4199661706-ar-condicionado-split-philco-18000-btus-inverter-frio-220v-_JM#position=19&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.779,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Multi Split Inverter Springer Midea 3x9.000 ,https://produto.mercadolivre.com.br/MLB-2028183332-ar-condicionado-multi-split-inverter-springer-midea-3x9000-_JM#position=20&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$22.664,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Multi Split Inverter LG 18.000 Bt 2 Ambiente,https://produto.mercadolivre.com.br/MLB-3500526485-ar-condicionado-multi-split-inverter-lg-18000-bt-2-ambiente-_JM#position=21&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$12.617,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Multi Split Inverter Daikin 18000 220v,https://produto.mercadolivre.com.br/MLB-4096219554-ar-condicionado-multi-split-inverter-daikin-18000-220v-_JM#position=22&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$9.467,,2023/11/16 10:29:36
ar-condicionado,Ar condicionado Agratto Eco  mini split  frio/quente 18000 BTU  branco 220V ECS18QFR4-02,https://www.mercadolivre.com.br/ar-condicionado-agratto-eco-mini-split-frioquente-18000-btu-branco-220v-ecs18qfr4-02/p/MLB19535160?pdp_filters=category:MLB1646#searchVariation=MLB19535160&position=46&search_layout=stack&type=product&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.589,5.0,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Hi Wall Tcl 18000 Btu/h Frio Tac-18csa,https://produto.mercadolivre.com.br/MLB-4131779352-ar-condicionado-split-hi-wall-tcl-18000-btuh-frio-tac-18csa-_JM#position=23&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.498,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Cassete Inverter Daikin 46000 Btu Qf 220v,https://produto.mercadolivre.com.br/MLB-3191044645-ar-condicionado-cassete-inverter-daikin-46000-btu-qf-220v-_JM#position=24&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$18.699,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado LG Dual Inverter 18000 F S3-q18klqal-220v,https://produto.mercadolivre.com.br/MLB-4099403624-ar-condicionado-lg-dual-inverter-18000-f-s3-q18klqal-220v-_JM#position=25&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$4.299,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Hi Wall Inverter York 9000 Btu/h Home ,https://produto.mercadolivre.com.br/MLB-2787939338-ar-condicionado-split-hi-wall-inverter-york-9000-btuh-home-_JM#position=26&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$2.348,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Inverter Samsung 12.000btus Frio 220v,https://produto.mercadolivre.com.br/MLB-3493514825-ar-condicionado-split-inverter-samsung-12000btus-frio-220v-_JM#position=27&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$2.849,,2023/11/16 10:29:36
ar-condicionado,Ar Cond. Split Piso Teto 60000 Btus Gree Q/f 220v Mono,https://produto.mercadolivre.com.br/MLB-1916851160-ar-cond-split-piso-teto-60000-btus-gree-qf-220v-mono-_JM#position=28&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$22.699,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Piso Teto Inverter Fujitsu 24.000 Btu/,https://produto.mercadolivre.com.br/MLB-1739062547-ar-condicionado-split-piso-teto-inverter-fujitsu-24000-btu-_JM#position=29&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$9.698,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Multi Split Inverter Springer Midea  3x9000 ,https://produto.mercadolivre.com.br/MLB-2112957870-ar-condicionado-multi-split-inverter-springer-midea-3x9000-_JM#position=30&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$19.749,,2023/11/16 10:29:36
ar-condicionado,Ar Cond Split Daikin Hw Ecoswing Gold Inv 24.000 Btu F 220v,https://produto.mercadolivre.com.br/MLB-4194416818-ar-cond-split-daikin-hw-ecoswing-gold-inv-24000-btu-f-220v-_JM#position=31&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$5.899,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Cassete Inverter Fujitsu 24000 Btu/h Q 220v,https://www.mercadolivre.com.br/ar-condicionado-split-cassete-inverter-fujitsu-24000-btuh-q-220v/p/MLB27981537?pdp_filters=category:MLB1646#searchVariation=MLB27981537&position=4&search_layout=stack&type=product&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$13.698,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Split Cassete 4 Vias Inverter Carrier 18.000,https://produto.mercadolivre.com.br/MLB-3254388545-ar-condicionado-split-cassete-4-vias-inverter-carrier-18000-_JM#position=32&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$8.099,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Hi Wall Inverter Springer Midea Xtreme,https://produto.mercadolivre.com.br/MLB-3477138113-ar-condicionado-split-hi-wall-inverter-springer-midea-xtreme-_JM#position=33&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$5.248,,2023/11/16 10:29:36
ar-condicionado,Kit Ar Condicionado 12.000btus Cobre+polipex 3 Metros,https://produto.mercadolivre.com.br/MLB-3960091352-kit-ar-condicionado-12000btus-cobrepolipex-3-metros-_JM#position=34&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$172,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Hw LG Inverter Voice 24000 Btu Frio,https://produto.mercadolivre.com.br/MLB-4125621922-ar-condicionado-hw-lg-inverter-voice-24000-btu-frio-_JM#position=35&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$6.629,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Samsung 4 Vias Wfree 2x48.000btus Frio 220v,https://www.mercadolivre.com.br/ar-condicionado-samsung-4-vias-wfree-2x48000btus-frio-220v/p/MLB27644256?pdp_filters=category:MLB1646#searchVariation=MLB27644256&position=5&search_layout=stack&type=product&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$25.649,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Hi Wall Inverter Fujitsu Airstage 2700,https://produto.mercadolivre.com.br/MLB-3330010375-ar-condicionado-split-hi-wall-inverter-fujitsu-airstage-2700-_JM#position=36&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$11.234,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Split Cbr09cb Inverter Reverso 9000 Btus Cor Branco 220v Voltagem Da Unidade Externa 220v,https://www.mercadolivre.com.br/ar-condicionado-split-cbr09cb-inverter-reverso-9000-btus-cor-branco-220v-voltagem-da-unidade-externa-220v/p/MLB27925036?pdp_filters=category:MLB1646#searchVariation=MLB27925036&position=6&search_layout=stack&type=product&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.238,,2023/11/16 10:29:36
ar-condicionado,Ar-condicionado Teto Inverter Fujitsu 42000 Btu Qf 380v,https://produto.mercadolivre.com.br/MLB-3728752816-ar-condicionado-teto-inverter-fujitsu-42000-btu-qf-380v-_JM#position=37&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$13.699,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Samsung 12000 Vírus Doctor As12u,https://produto.mercadolivre.com.br/MLB-2003794012-ar-condicionado-samsung-12000-virus-doctor-as12u-_JM#position=38&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$1.350,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Hi Wall Consul Bem Estar 7000 Btu/h,https://produto.mercadolivre.com.br/MLB-3852077816-ar-condicionado-split-hi-wall-consul-bem-estar-7000-btuh-_JM#position=39&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$860,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado LG Dual Inverter Split 31000 Btu S4-w31v43b1,https://produto.mercadolivre.com.br/MLB-3341530809-ar-condicionado-lg-dual-inverter-split-31000-btu-s4-w31v43b1-_JM#position=40&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.600,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Fan Coil Hi Wall 9.000 Carrier 220v-1 (s/ Fio),https://www.mercadolivre.com.br/ar-condicionado-fan-coil-hi-wall-9000-carrier-220v-1-s-fio/p/MLB27840015?pdp_filters=category:MLB1646#searchVariation=MLB27840015&position=50&search_layout=stack&type=product&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.019,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado ,https://produto.mercadolivre.com.br/MLB-4068167826-ar-condicionado-_JM#position=41&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$2.000,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Electrolux 30.000 Btu Inverter,https://produto.mercadolivre.com.br/MLB-3912930134-ar-condicionado-electrolux-30000-btu-inverter-_JM#position=42&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$2.999,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Panasonic 14.000 Btus,https://produto.mercadolivre.com.br/MLB-1678385333-ar-condicionado-panasonic-14000-btus-_JM#position=43&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$999,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado LG De Teto 24mil Btus Tipo Cassete ,https://produto.mercadolivre.com.br/MLB-3473593347-ar-condicionado-lg-de-teto-24mil-btus-tipo-cassete-_JM#position=44&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$3.000,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Cassete Carrier Frio 46000btus 220v,https://produto.mercadolivre.com.br/MLB-3459964775-ar-condicionado-split-cassete-carrier-frio-46000btus-220v-_JM#position=45&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$5.528,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Teto Fujitsu Inverter 29.000 Btu/h 220v,https://produto.mercadolivre.com.br/MLB-3298330929-ar-condicionado-teto-fujitsu-inverter-29000-btuh-220v-_JM#position=46&search_layout=stack&type=item&tracking_id=191acaf7-ffcd-4ad1-bbe9-d81ba9a350a7,R$9.299,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Teto 56.000 Btu's 220v Trifásico Fujitsu,https://produto.mercadolivre.com.br/MLB-1115459673-ar-condicionado-teto-56000-btus-220v-trifasico-fujitsu-_JM#position=1&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$3.800,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Rheem 28000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-4166820744-ar-condicionado-split-rheem-28000-btus-frio-220v-_JM#position=2&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$2.900,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Fujitsu 27 000 Btu 220v  Inverter ,https://produto.mercadolivre.com.br/MLB-2602883818-ar-condicionado-fujitsu-27-000-btu-220v-inverter-_JM#position=3&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$3.590,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Split Carrier 30.000 Btus Quente/frio,https://produto.mercadolivre.com.br/MLB-3931901164-ar-condicionado-split-carrier-30000-btus-quentefrio-_JM#position=4&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$2.500,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Olimpia Portátil Frio 12000 Btu Branco 110v ,https://produto.mercadolivre.com.br/MLB-4200114774-ar-condicionado-olimpia-portatil-frio-12000-btu-branco-110v-_JM#position=5&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$4.800,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Olímpia Splendid,https://produto.mercadolivre.com.br/MLB-3497014861-ar-condicionado-olimpia-splendid-_JM#position=6&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$1.600,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado 80.000 Btus,https://produto.mercadolivre.com.br/MLB-2792412683-ar-condicionado-80000-btus-_JM#position=7&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$6.900,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Consul Multi Air 7500 - Com Defeito ,https://produto.mercadolivre.com.br/MLB-3321622265-ar-condicionado-consul-multi-air-7500-com-defeito-_JM#position=8&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$390,,2023/11/16 10:29:36
ar-condicionado,Evaporadora Ar Split York 12mil Unid Interna Yjea12fs-adk,https://produto.mercadolivre.com.br/MLB-3339644430-evaporadora-ar-split-york-12mil-unid-interna-yjea12fs-adk-_JM#position=9&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$599,,2023/11/16 10:29:36
ar-condicionado,Ar Condicionado Consul,https://produto.mercadolivre.com.br/MLB-3265378707-ar-condicionado-consul-_JM#position=10&search_layout=stack&type=item&tracking_id=01c785ef-193b-45de-85ee-78b8abb74fc6,R$3.900,,2023/11/16 10:29:36
